 ,Label,Area,Perim.,Circ.,IntDen,RawIntDen,AR,Round,Solidity
337,red.tif,107,39.213,0.874,27285,27285,1.161,0.861,0.907
338,red.tif,259,68.770,0.688,66045,66045,2.103,0.476,0.915
339,red.tif,3155,435.872,0.209,804525,804525,2.218,0.451,0.708
340,red.tif,561,108.326,0.601,143055,143055,2.224,0.450,0.881
341,red.tif,139,57.355,0.531,35445,35445,1.912,0.523,0.726
342,red.tif,200,59.456,0.711,51000,51000,2.296,0.435,0.905
343,red.tif,286,86.326,0.482,72930,72930,2.034,0.492,0.732
344,red.tif,136,54.527,0.575,34680,34680,2.561,0.390,0.768
345,red.tif,374,144.610,0.225,95370,95370,5.251,0.190,0.578
346,red.tif,125,47.698,0.690,31875,31875,1.958,0.511,0.814
347,red.tif,153,54.770,0.641,39015,39015,2.057,0.486,0.816
348,red.tif,22558,1049.266,0.257,5752290,5752290,1.490,0.671,0.792
349,red.tif,133,62.426,0.429,33915,33915,1.633,0.612,0.619
350,red.tif,7099,961.786,0.096,1810245,1810245,3.312,0.302,0.625
351,red.tif,138,44.870,0.861,35190,35190,1.448,0.690,0.887
352,red.tif,533,160.811,0.259,135915,135915,5.072,0.197,0.748
353,red.tif,140,72.912,0.331,35700,35700,2.014,0.496,0.592
354,red.tif,139,66.426,0.396,35445,35445,2.443,0.409,0.607
355,red.tif,103,46.527,0.598,26265,26265,2.098,0.477,0.752
356,red.tif,123,48.870,0.647,31365,31365,2.115,0.473,0.794
357,red.tif,520,170.995,0.223,132600,132600,1.505,0.664,0.638
358,red.tif,558,160.167,0.273,142290,142290,2.625,0.381,0.581
359,red.tif,277,75.497,0.611,70635,70635,1.666,0.600,0.767
360,red.tif,265,106.953,0.291,67575,67575,1.390,0.720,0.604
361,red.tif,1088,250.291,0.218,277440,277440,1.260,0.794,0.589
362,red.tif,154,52.184,0.711,39270,39270,1.713,0.584,0.846
363,red.tif,462,143.882,0.280,117810,117810,2.948,0.339,0.686
364,red.tif,104,45.941,0.619,26520,26520,2.751,0.364,0.770
365,red.tif,32383,1879.028,0.115,8257665,8257665,2.381,0.420,0.637
366,red.tif,121,48.770,0.639,30855,30855,2.156,0.464,0.809
367,red.tif,105,36.627,0.984,26775,26775,1.194,0.838,0.929
368,red.tif,149,46.870,0.852,37995,37995,1.520,0.658,0.920
369,red.tif,299,84.569,0.525,76245,76245,1.574,0.635,0.770
370,red.tif,105,55.355,0.431,26775,26775,2.502,0.400,0.652
371,red.tif,167,61.698,0.551,42585,42585,2.461,0.406,0.829
372,red.tif,498,127.397,0.386,126990,126990,1.072,0.933,0.763
373,red.tif,105,56.770,0.409,26775,26775,2.456,0.407,0.631
374,red.tif,203,71.497,0.499,51765,51765,2.122,0.471,0.757
375,red.tif,372,121.054,0.319,94860,94860,2.671,0.374,0.606
376,red.tif,129,48.042,0.702,32895,32895,2.252,0.444,0.890
377,red.tif,230,65.012,0.684,58650,58650,2.219,0.451,0.857
378,red.tif,7699,429.203,0.525,1963245,1963245,1.273,0.785,0.891
379,red.tif,118,43.456,0.785,30090,30090,1.754,0.570,0.881
380,red.tif,406,87.740,0.663,103530,103530,1.640,0.610,0.859
381,red.tif,46990,3597.171,0.046,11982450,11982450,1.506,0.664,0.397
382,red.tif,237,72.083,0.573,60435,60435,2.090,0.479,0.845
